moves,winners
1a13k12m11m13m11k13l13c13b10d12d11i13d13g13f8m12g10l8l11b12b12e12a4l11a2m13a7b7a8d7j7l12c5k5j7m11d8k7k9l6l12j9k6c6b9f11e10c9e8h6i10b9i2g1m1h1i3i11f11g3h10e6m6k6j11c12k12f5a12i10g3g4g4j1k9d7d5h4h4i4a5l4b5g13j2f11l10k11j10j10i8i8j4d7h3d5d3c6e3f12l8b8a9h10a2h6a8c11h9m12h5f5e7c13h3m2c1j3e6f6d3k3j2k6g8g8f7e7f7g9c1l3l7i9a13e5c3b5b2a2b1e1b1c1d4c10m4k2l2d2j8e2e10h9j4m4e10f6h9g1f,black
1a13k12m11m13m11k13l13c13b10d12d11i13d13g13f8m12g10l8l11b12b12e12a4l11a2m13a7b7a8d7j7l12c5k5j7m11d8k7k9l6l12j9k6c6b9f11e10c9e8h6i10b9i2g1m1h1i3i11f11g3h10e6m6k6j11c12k12f5a12i10g3g4g4j1k9d7d5h4h4i4a5l4b5g13j2f11l10k11j10j10i8i8j4d7h3d5d3c6e3f12l8b8a9h10a2h6a8c11h9m12h5f5e7c13h3m2c1j3e6f6d3k3j2k6g8g8f7e7f7g9c1l3l7i9a13e5c3b5b2a2b1e1b1c1d4c10m4k2l2d2j8e2e10h9j4m4e10f6h9g1f,black
1a13k12m11m13m11k13l13c13b10d12d11i13d13g13f8m12g10l8l11b12b12e12a4l11a2m13a7b7a8d7j7l12c5k5j7m11d8k7k9l6l12j9k6c6b9f11e10c9e8h6i10b9i2g1m1h1i3i11f11g3h10e6m6k6j11c12k12f5a12i10g3g4g4j1k9d7d5h4h4i4a5l4b5g13j2f11l10k11j10j10i8i8j4d7h3d5d3c6e3f12l8b8a9h10a2h6a8c11h9m12h5f5e7c13h3m2c1j3e6f6d3k3j2k6g8g8f7e7f7g9c1l3l7i9a13e5c3b5b2a2b1e1b1c1d4c10m4k2l2d2j8e2e10h9j4m4e10f6h9g1f,black
1a13k12m11m13m11k13l13c13b10d12d11i13d13g13f8m12g10l8l11b12b12e12a4l11a2m13a7b7a8d7j7l12c5k5j7m11d8k7k9l6l12j9k6c6b9f11e10c9e8h6i10b9i2g1m1h1i3i11f11g3h10e6m6k6j11c12k12f5a12i10g3g4g4j1k9d7d5h4h4i4a5l4b5g13j2f11l10k11j10j10i8i8j4d7h3d5d3c6e3f12l8b8a9h10a2h6a8c11h9m12h5f5e7c13h3m2c1j3e6f6d3k3j2k6g8g8f7e7f7g9c1l3l7i9a13e5c3b5b2a2b1e1b1c1d4c10m4k2l2d2j8e2e10h9j4m4e10f6h9g1f,black
1a13k12m11m13m11k13l13c13b10d12d11i13d13g13f8m12g10l8l11b12b12e12a4l11a2m13a7b7a8d7j7l12c5k5j7m11d8k7k9l6l12j9k6c6b9f11e10c9e8h6i10b9i2g1m1h1i3i11f11g3h10e6m6k6j11c12k12f5a12i10g3g4g4j1k9d7d5h4h4i4a5l4b5g13j2f11l10k11j10j10i8i8j4d7h3d5d3c6e3f12l8b8a9h10a2h6a8c11h9m12h5f5e7c13h3m2c1j3e6f6d3k3j2k6g8g8f7e7f7g9c1l3l7i9a13e5c3b5b2a2b1e1b1c1d4c10m4k2l2d2j8e2e10h9j4m4e10f6h9g1f,black
13c11a10a12g5a2m13a2g11g10m13e6a13h4l13g12a5m12k7m7g6g4b1i6j7l1a3m12i13d9f12d6b9g2l11m1f10d5k5l11j11f6m6k1e8h8j7i2a9k5f4f9d9j13j6i1c4i3i12e10g9e4h3j5g5h9b11k12b1j10f3g7h7e3d2d9h10h10l5j8e4j13b8d11h6f7b5b1k8c7f6e7j3a4d1b8g7a3h9c2c12j4c2k8b1m1h2b3c13f9l12l5c12m1g9m6c5e6h5i10e11d8l7d11i3e4g13m11l13k12f8k4e3f13l7k8m11b3k10j13i12c8i12h6d8f3b11c5d10b2f2e6l2h,black
13c6c6b8m9m13m7m9d8l8k10c5c13f10h8j6i8e3f9j4e10i3c12j3k4c1e4d8i8b8f6j3i2m5i3e4h11a3h12m2e4i12h13h6m5m11f5k9a3a11i9e9h8a2c5f1h1a5b9b8g13g7b12g13i12k2k2j13e3j11d10d7d12c9g10g5h7f11m6f3l1k11e7i2f7h5e6a12e4b4l2d9i4f5l2i7k3d6g12i7a12l10j12d2l11c1m1l10l11l2g11j4m5g12a11b10a13b9k13j8h13k5j4k12f13d9f13l10b2h3b1c3g4j7c8c7j2a11g4g6h12b7g13a8d7e6k5d9l9c10k5a7l6d2b1b1g6e1d4a,black
13c2k12g5b11c6j1m11f13g4e9c7d7l7m6m4i8m7a7j4m10j5i8h9k6h9l10k10m10i2b1b3c10b3f13j11e12a6e4k11i12i6f12f5l4l11j12k6b10h4d6l5d3m4g8b5e2m2d6d3i5h12d8c6k5k4f1d12b2c10f11g2h7e1g2a2l9f8l7k1f3g13m13k6i8g2i7c5f11a8a2j4j3k4b3b5j12c10d11h7f10e1e1j13d10c1i5a1l3a13f1k9e5c2f12m6c6a13b11b7g2e8e3d13i13e3l4h4c8d6g4a13l7i5g3h12h3j10g1a9m9a9j10a2g,white
13c10l9l3a7l6j5l7f13i6f8i10m9m3h6g13a6h8a5i10i8j4c7g7m6m9d8m4e8d12l10j3i11m9c12j4k2m6c10d1i12b6k5m2l3m9h12g11j11h8e12h10c1e5a4b3e1a2j3l9k8k1d11i7e9i4a8f9j1k8c5d6i7i13e4i8h3c9f10h7k7j13j2d5c6a10b12d5j12i5f13b4l3j8l2k11f4f5g6d7h9e13m7d13f2h8g11k12a10a1l13h7b4m2b3b11b1c9g10e3f13d3k11c,black
13c3b1a12i12g9b11c5e11i6d1b10c12a11g6c9g10g5f8g6f11e12k12b9k8m10i10j3m10f2m13m9d10k2j8j13j7k7g10d1k1l8h8i5m6m13k12m4k4j7a5h2b4m4e2i13b13l5d9f9i7d3l5j7j4i7f6g11f1h5c4c1m3a6l2d2c12f4a1j11b13i8f10a11l9l9h5i5l4d11h4l9e10e8a12d2f4f10m6a9a8c1d2a1c12j2l1e4g2g7h5b10h11d2h1g3k3i3c1f8k6h2k11j11k4h11m3h13f8d8l12l3g5g6k6i11a13a3f2e12e3j13g9c10b8e9m6b12c13e7b7l5k9j8b13h1i13d4b3d6j7i,black
1a2f2h1m2b7e6a2g13c12d13d1h1i3m2m6l2k1f2a9j13f10h11f12g13l6e4b5a13e4h5g2j1l3i4g3d3h5h1b5m3a10a7m9m13m11h13h12h12c11d12a13b13a10e11a4k5i3j6k9k8m9l8l11c12f8i2i4f6h2c12b4c3f3g2d4d3c6j4i10g10f9c11g8f9f8c5e5d6d9g6f10d3e7g3b1e1g5f10i6g9h13g6i12k11k6b7h1j7f2l8g10m5b12e4a6c7a8e9a4j10c8a11e10b8j5l7k5j12m7c5c5k6m4l7b11m7d13j3l9i8k7i1k8h7j4m4e11i12j12i12l3k13k13i9d10l11j11l10j10k9b9e8b1c8d11b,white
1a2f2h1m2b7e6a2g13c12d13d1h1i3m2m6l2k1f2a9j13f10h11f12g13l6e4b5a13e4h5g2j1l3i4g3d3h5h1b5m3a10a7m9m13m11h13h12h12c11d12a13b13a10e11a4k5i3j6k9k8m9l8l11c12f8i2i4f6h2c12b4c3f3g2d4d3c6j4i10g10f9c11g8f9f8c5e5d6d9g6f10d3e7g3b1e1g5f10i6g9h13g6i12k11k6b7h1j7f2l8g10m5b12e4a6c7a8e9a4j10c8a11e10b8j5l7k5j12m7c5c5k6m4l7b11m7d13j3l9i8k7i1k8h7j4m4e11i12j12i12l3k13k13i9d10l11j11l10j10k9b9e8b1c8d11b,white
1a2f2h1m2b7e6a2g13c12d13d1h1i3m2m6l2k1f2a9j13f10h11f12g13l6e4b5a13e4h5g2j1l3i4g3d3h5h1b5m3a10a7m9m13m11h13h12h12c11d12a13b13a10e11a4k5i3j6k9k8m9l8l11c12f8i2i4f6h2c12b4c3f3g2d4d3c6j4i10g10f9c11g8f9f8c5e5d6d9g6f10d3e7g3b1e1g5f10i6g9h13g6i12k11k6b7h1j7f2l8g10m5b12e4a6c7a8e9a4j10c8a11e10b8j5l7k5j12m7c5c5k6m4l7b11m7d13j3l9i8k7i1k8h7j4m4e11i12j12i12l3k13k13i9d10l11j11l10j10k9b9e8b1c8d11b,white
1a2f2h1m2b7e6a2g13c12d13d1h1i3m2m6l2k1f2a9j13f10h11f12g13l6e4b5a13e4h5g2j1l3i4g3d3h5h1b5m3a10a7m9m13m11h13h12h12c11d12a13b13a10e11a4k5i3j6k9k8m9l8l11c12f8i2i4f6h2c12b4c3f3g2d4d3c6j4i10g10f9c11g8f9f8c5e5d6d9g6f10d3e7g3b1e1g5f10i6g9h13g6i12k11k6b7h1j7f2l8g10m5b12e4a6c7a8e9a4j10c8a11e10b8j5l7k5j12m7c5c5k6m4l7b11m7d13j3l9i8k7i1k8h7j4m4e11i12j12i12l3k13k13i9d10l11j11l10j10k9b9e8b1c8d11b,white
1a2f2h1m2b7e6a2g13c12d13d1h1i3m2m6l2k1f2a9j13f10h11f12g13l6e4b5a13e4h5g2j1l3i4g3d3h5h1b5m3a10a7m9m13m11h13h12h12c11d12a13b13a10e11a4k5i3j6k9k8m9l8l11c12f8i2i4f6h2c12b4c3f3g2d4d3c6j4i10g10f9c11g8f9f8c5e5d6d9g6f10d3e7g3b1e1g5f10i6g9h13g6i12k11k6b7h1j7f2l8g10m5b12e4a6c7a8e9a4j10c8a11e10b8j5l7k5j12m7c5c5k6m4l7b11m7d13j3l9i8k7i1k8h7j4m4e11i12j12i12l3k13k13i9d10l11j11l10j10k9b9e8b1c8d11b,white
13c12a11h1m11c8h9j2e7j10g11g1k12b1c5m4b2c4l4a9k9l7i10i10c8m10j10m11d8i10f6m5g12j12e4g12m9e13i11b4c1g11e13m5a13h10d5l9g6c2h6f12c12d3a5e13e6b11j5b7a6g2i3i2l3m7g3e7k8f13f8j1d3b13b9a13g8a5j6a6j4i12l1l3g9h9c11a2a10k5k1i8g3j1e6d3f1h2j1b7c4j11m7d6k2k4h11k9m6e5d5f10e4f3h12f12k7f9d4e7b9b9f8b5h11f3d2f8l1a10a10b5c1f13j13d1j5i13a6i6h7e12g8d11l2g2b3c7m4d2d8e3l,white
13c10j11k7l8m3d9k10l7c11e10i9j9l6i7i8d9d3i6j12a9i2c12i6c8e11g12f13h9g6e12e11f7g10b4g6d6g6b10c4j3g12l11m4m5k5a4l9b6h1h11d9h5c6a1i12g11b5d5e7b13m3m3j1a5b13j12j8j7k4i3a8c3c11h8a8b10e3h1g7e1c12c10a10g10h13i7a10m11j11i13g10d8i9m6l2b9a13l4e2a8g1e4f2l2m13d1f5j1m13f11a10k3l9f10f1j1l2i2h13e7f8l8k6f1b4h7h2f5h4c3f5i2d6m2k2e7d6k5m5f5l11l4a8h3e4k1k1d13k3k2j13a12k12d4d12h13b9c12b,black
13c1b11h7e6e11i8e2i10i1f12i11e12g2l11f8l9l6m7m6g5m4g9j2a10k9b7c11c3m4i5h6k9m3l7j2f8i12e4j4f11j3k2k8k9i13h6c5l6j1a7i10l3h10d9g11g11l10e13k6i5e7d4c3j5i10c1j10f11b12c10b1e6f8c5b12j13j9e9a2h7b4h12h2c13e8d5a12k13m4a11m4m3c5g3e1i2m11a2d5f2g5d1h3f6d9h10g8h4e9d7k8g1m7l8j12f11d5j4d1d1c6a5c7g3a4b7a13b3d13f8b13i13a6h12b10j5k1k4l12d7f7h1g12m13g,black
13c11c10c8f12g2d7f2c10g12c1d4i12b13l1b3j11b7a12h7b11j5j9m4f10m2h5k1c10l8d6j5i4l7m3m8k9i4m8j11a7i7g5m13e10b8m8g7d10h12j11d3l3g7h12d6b13j6m13k2f1f10e9e3i3h1l8l3d6d9f11e7e6e6a2m11h2l8i10f1j1k6i3k7c5g4b3c4d5c6k6l7k3a8c8b9j10j1i9d13i4j5h8a11f4h8h2i7l13m12i11i12m11k3f8e10d11m2g13g13h2k1g2b4k6f3e5e13a2j9b11g9a1h12e12f10k13f6h1m9g5f2e4g1e10a1a5b4c5a9k5l6g9h10i4e5d13d13b7j,black
13c9h13i1k1m2m1a2k3m3j5i11k11l4d6h8i7i12l9i10l10m5d11i9a4j11f5m10b6l13d8m13f11g10f9f11c7f2d11m1c11j4c4e5a7b4g13j7g13m11a11b10g9g8d9e2h8h5l3k6j1i9k12e6c8a3i5j10a5f10d5b2b4b2c3e4k7k9j10k6a3d12b12c6b2e1b10c1d10h3b7a12i8j13e10j9c13k3f4f2g1e5e11d2a13b7d9d6d4a2f11e8b5c5k8e2l6m3h1l12h12j6k3c12d6g7c1g12m6i7j4l3a5g10i10e,black
1a1m13c4g4a11d12d12e5a9j13l10h13f13b13a9a13d12c11b12b11f10e11g11c13g7l13m3m2m11h13h3c1b5e3b4b2a12g12h2g3a2b2c5d3e1f3g2e10i9i9g9h10f8f10g8h8g9f12f12a9e6f7e6e10d7f11a10a8k6m6g4f7h7g4e13i4c1h5f2i2k3l2h1k1j5k1g7d1l8b1i6h6d8d9d8i6i7j7k5m8m5h4h5l6j11e5g5j5i4j4i10k11i8l10m11j10l9m9k12j7i4k6k13j12l12k11k12m11m5b6a7b8c7c8a9c9b13k11l12i10j3i3k2j2l8e6l1e7a3f2f1d3h,black
1a1m13c4g4a11d12d12e5a9j13l10h13f13b13a9a13d12c11b12b11f10e11g11c13g7l13m3m2m11h13h3c1b5e3b4b2a12g12h2g3a2b2c5d3e1f3g2e10i9i9g9h10f8f10g8h8g9f12f12a9e6f7e6e10d7f11a10a8k6m6g4f7h7g4e13i4c1h5f2i2k3l2h1k1j5k1g7d1l8b1i6h6d8d9d8i6i7j7k5m8m5h4h5l6j11e5g5j5i4j4i10k11i8l10m11j10l9m9k12j7i4k6k13j12l12k11k12m11m5b6a7b8c7c8a9c9b13k11l12i10j3i3k2j2l8e6l1e7a3f2f1d3h,black
1a1m13c4g4a11d12d12e5a9j13l10h13f13b13a9a13d12c11b12b11f10e11g11c13g7l13m3m2m11h13h3c1b5e3b4b2a12g12h2g3a2b2c5d3e1f3g2e10i9i9g9h10f8f10g8h8g9f12f12a9e6f7e6e10d7f11a10a8k6m6g4f7h7g4e13i4c1h5f2i2k3l2h1k1j5k1g7d1l8b1i6h6d8d9d8i6i7j7k5m8m5h4h5l6j11e5g5j5i4j4i10k11i8l10m11j10l9m9k12j7i4k6k13j12l12k11k12m11m5b6a7b8c7c8a9c9b13k11l12i10j3i3k2j2l8e6l1e7a3f2f1d3h,black
1a1m13c4g4a11d12d12e5a9j13l10h13f13b13a9a13d12c11b12b11f10e11g11c13g7l13m3m2m11h13h3c1b5e3b4b2a12g12h2g3a2b2c5d3e1f3g2e10i9i9g9h10f8f10g8h8g9f12f12a9e6f7e6e10d7f11a10a8k6m6g4f7h7g4e13i4c1h5f2i2k3l2h1k1j5k1g7d1l8b1i6h6d8d9d8i6i7j7k5m8m5h4h5l6j11e5g5j5i4j4i10k11i8l10m11j10l9m9k12j7i4k6k13j12l12k11k12m11m5b6a7b8c7c8a9c9b13k11l12i10j3i3k2j2l8e6l1e7a3f2f1d3h,black
1a1m13c4g4a11d12d12e5a9j13l10h13f13b13a9a13d12c11b12b11f10e11g11c13g7l13m3m2m11h13h3c1b5e3b4b2a12g12h2g3a2b2c5d3e1f3g2e10i9i9g9h10f8f10g8h8g9f12f12a9e6f7e6e10d7f11a10a8k6m6g4f7h7g4e13i4c1h5f2i2k3l2h1k1j5k1g7d1l8b1i6h6d8d9d8i6i7j7k5m8m5h4h5l6j11e5g5j5i4j4i10k11i8l10m11j10l9m9k12j7i4k6k13j12l12k11k12m11m5b6a7b8c7c8a9c9b13k11l12i10j3i3k2j2l8e6l1e7a3f2f1d3h,black
13c10a4a8l5a1h11h11j12k10b9l7b7a6e11m7j8k7h6l2m13m5k6f11a6h9a7l1d11l9g11i13b9i4i11b12b11c13g12g13f8h2c3a10d2b9e8e5d4d13d4c13i8a1k6k4f5m1a9j1j2i7f13k6m10e4k10c3d2d12e10f4b2j7k1m1g5i11f12f2h2g2k3m7i8j5g5f12h4h11e11d3f10g12l6d10j10h5b9k6a7c7g13e10i11g11k13a9b12a7d2f4m8f9f7e6j5e4j3k1e3j8b3h4e3g9d1b4g7m12i8m3b1c3e6c13j10m3i8c12c1f5j5l8d1i6g8g9h5h3c6i5c1l13h2a2l2e9c12m12j12d3l,white
13c2h4a7i5a4h13g9g13j8i10a9k11a3d9a7j7h8m8j10m10k4d8k7l7a11e9h2g11g12g10h8e5e12l13m8c9e13e7e5f6a1i11f6m5m7g8h12f13f2b1a6g2a11m13l2j1j10g13i9i1f3f4f5b9b4e8d2k13d3b4b13k12m1c11i9f7f10b6h3l4j5c4k2f3k10f1k7b8b5j2m6i12a9j9l1b6b13b4c10e12e6e11c3e8l1d7m3h6k12c10d11b12d6f11d3a4g12k13h3m6j10l9m12b11j12i5k2c13a11k8g2i4i1h5h7c8a9c1e5g1g3c5d3g6c12j6d1l5i10c8f5l12h2d2l4m1m,black
13c10a4a7c5a5c6a8f13g11b8a5j9a11a3a8e9d2a5b8i7j13h9h2e6e3i13j9l10m13e9j5d6k1k5m11c4c4e3g2f12h11m13f4i7m3m9m6g8j7i7e9f11e1c3h2b3d6j6h9c7a7f9b12b7d9g8c6b5h3f10d11f11d12e4g4m4f11h12j13d12a5i10e1l13b10h12f9e8g2d1a10k11j3l4j13i3k8k10l13a13m3c3b6i2m8h1d12c12m3j2c12d11i12i13l1j11g5l7k6f4k2j8d11l7b12l5e1i2i1g6l4d7l3e5g4l4b10c1h10i4h8l9i1m7h1f7g2h2g5k10f10g,white
13c6a13g11c11b2d10c4b3b1d7a12g11g6i13h6d3a7g6g2h9g8c8a13l11a10f4d5l6m7j3f6l7k3k8h13k12m10l8j1i13m7d5d3j9d9m8m12b12j2a10m12i9a5i7c9h12c2k5c13b4j8d10k11f6j7e2e2i12d9f10h3e2m6c7b1b2j13j12h5h4f5f5g13a6k8g1e3c3d7i1a4k5k6b3h9b4i8e6h10d10e7l4e9l10j3i4m12k1h8b9e10g13f1k2l4l3l8l5a11d4h10a4g3m2f11i11j7m10i12l1l1m9j5m13d12e11e7h11h13e12f1g10b8i8k6f9c13i11k11m5j,black
13c4k4a4h13g5m5l10m5a12m13h5j2m4f5k9d10d1d8e8m3f5i4m2h3i12c11g2j1e2g9g13l8f1m10a5c6a10e10b12d11b2k4l13m6j9j3a8c8a9a6m3m8l1j1i6d2f10c7e12b8d4c5b11h3c7a4e6g5d2d5e9e1f7g9m3l10h6f12h5g7m1h10l12g3k13k12a8g13i12e12f3h5f8j3e1b4d11e13e9b11d11l11m3j11k2b2c12l4j8i7i8h1g12k12j1l4i6h7f7h13a4g11a7j6i7b1c5h3g12i11c11i2e3d2a6c6b1a6k13j9f13b10f10g11f6l1k10i2i7l7k8k10j9c9k13f13d9l9i2l6e,black
1a2e2a2j1b1h3h3l1g13c13b12c13a2m11b12a4a6c2l6e7a9c11c8e5a2i12b7c7b9e6d5c7e10e12d4d4c9j3a10j13l10m4b6g3b1d2b3d2d5d2f4g6f2k5e13f12f11h2c10f12g8f12j12e13m12l5g3g4h13k4f5f12m6h12k7l6i7i8j5i5h1i1j4e9i5j8g8m10l7g7h7f3i4m9f9g3e8c6a8a9b10c8d8h10d6l7j8i8l10k11a10b9l9m11m9d9k5m11d11i13e6k11f12i12h11e10h13h13g11k5b5l10a8b11j10g13j9h7m1c7k8k1e4i6j2h2g13d3j10i4l3m11l4k,white
1a2e2a2j1b1h3h3l1g13c13b12c13a2m11b12a4a6c2l6e7a9c11c8e5a2i12b7c7b9e6d5c7e10e12d4d4c9j3a10j13l10m4b6g3b1d2b3d2d5d2f4g6f2k5e13f12f11h2c10f12g8f12j12e13m12l5g3g4h13k4f5f12m6h12k7l6i7i8j5i5h1i1j4e9i5j8g8m10l7g7h7f3i4m9f9g3e8c6a8a9b10c8d8h10d6l7j8i8l10k11a10b9l9m11m9d9k5m11d11i13e6k11f12i12h11e10h13h13g11k5b5l10a8b11j10g13j9h7m1c7k8k1e4i6j2h2g13d3j10i4l3m11l4k,white
1a2e2a2j1b1h3h3l1g13c13b12c13a2m11b12a4a6c2l6e7a9c11c8e5a2i12b7c7b9e6d5c7e10e12d4d4c9j3a10j13l10m4b6g3b1d2b3d2d5d2f4g6f2k5e13f12f11h2c10f12g8f12j12e13m12l5g3g4h13k4f5f12m6h12k7l6i7i8j5i5h1i1j4e9i5j8g8m10l7g7h7f3i4m9f9g3e8c6a8a9b10c8d8h10d6l7j8i8l10k11a10b9l9m11m9d9k5m11d11i13e6k11f12i12h11e10h13h13g11k5b5l10a8b11j10g13j9h7m1c7k8k1e4i6j2h2g13d3j10i4l3m11l4k,white
1a2e2a2j1b1h3h3l1g13c13b12c13a2m11b12a4a6c2l6e7a9c11c8e5a2i12b7c7b9e6d5c7e10e12d4d4c9j3a10j13l10m4b6g3b1d2b3d2d5d2f4g6f2k5e13f12f11h2c10f12g8f12j12e13m12l5g3g4h13k4f5f12m6h12k7l6i7i8j5i5h1i1j4e9i5j8g8m10l7g7h7f3i4m9f9g3e8c6a8a9b10c8d8h10d6l7j8i8l10k11a10b9l9m11m9d9k5m11d11i13e6k11f12i12h11e10h13h13g11k5b5l10a8b11j10g13j9h7m1c7k8k1e4i6j2h2g13d3j10i4l3m11l4k,white
1a2e2a2j1b1h3h3l1g13c13b12c13a2m11b12a4a6c2l6e7a9c11c8e5a2i12b7c7b9e6d5c7e10e12d4d4c9j3a10j13l10m4b6g3b1d2b3d2d5d2f4g6f2k5e13f12f11h2c10f12g8f12j12e13m12l5g3g4h13k4f5f12m6h12k7l6i7i8j5i5h1i1j4e9i5j8g8m10l7g7h7f3i4m9f9g3e8c6a8a9b10c8d8h10d6l7j8i8l10k11a10b9l9m11m9d9k5m11d11i13e6k11f12i12h11e10h13h13g11k5b5l10a8b11j10g13j9h7m1c7k8k1e4i6j2h2g13d3j10i4l3m11l4k,white
13c10j13d5j5k13l5c6g6e13f6j2h3f12d11d1m13g10f7i5b6c2f5i7l8l12e10k1c4k1e7j4l11e2m13e1i12c4e9h10d8c5a12b12h3g4h1j4f6a10e13m8j8f6l5m5h9e13k12m9c7e13a7b2a1b7c4d1g5d2e1f9f9g12a10a7k9i6k8e3c3d9d6b3j2d4j8d8k10h2j1h9k7m11k11i6m5l10i6h11m7f10b3m3e1k12i11b8a5e12l6d13h4a2l1l4c2c3i1d3h2i12k3k7a11a4i6f10l5f3l2k12g8h9m1a4g12j8g7h11h13j8m9j2g13i7g10m6i5g13b4m10g7d12f11f11l10c2b8b9l9b,black
13c3b1d10i13d6a9i2m13m12l12j11a10a8f12d1f1g5i5j4d13a11g12g3j10g9a4k10j9l5f3h5h2d9m7h2i2j13f2h13g12f12e6h8g1m7d5a7c8a4f9b3i8m11f13h3c12a6c10c5m7b8c1k8b7f7l3e2f5l9f5c2l1l9g4e10m4m6j7e2b5b2k6b8h11m1j4h3f1h9j11k12i7m3d8l3m11i9d10l7a9e11e11c1a6e3l10f4g1c11j7j13j12k7g6k3a11l4j10h5d4i9c8d6l8k3k2a10e10d2e11d12b13e10k7i9k9h12h6g13i6d2c1i3g8e6f5e5g,white
13c13g12g8l5h9a10a5m12c4e10c8i9k8m6m6l7l8j9j5k5j11m6k10b5l5i4j11k9l6c10g2b1b4i4g11d9i10f8g13d8e6e4f2j2m4k3l13k5e12f13f11j11a12k13l8h7f2l9h10e12m1a8f2g1d1e9g4c11c2d4d6b7e10k8a13j12l7i7k1c13a1i5a1f1h2e1j3i2i8c13m4a6j11e10d5g7d12h13h7g2f1k6g4h5f11i10h7c9d3j2k4l4m7j6h7a3h1g1l3a11h2h3e7b3f11g9e3b3c11b9f13e5c7h6d,black
13c3h5h10m13h4c13g10g11g13e9g7a13a4m12d10b10e10c12b9f9e3i10f2g5j11i5i10d13m7f12m7i5d4g4k12i12h2b6j7k8k2m5k11a9m3j9c8b10k6g11c1l3m10i3k6m6h3a2k8e1m6e1k5b5g3f4f1d1c8a5a3e4j13k4i3l2l8h8i1a6l13l5m12a7m6i7h8l11e7b10a11b7j11d7l12j9h,black
13c6j7c2j5j11a13a9i5l10e9f13i8h7k7l7g7i6c10i10d4i10k9j6e6i11i5e1h7e3b12f4c6d9h10h11j1g13g12g9e4m6m6l5h12b8c3a7a11g1m4a4d4f5c5b4g13m8l8k4b7m2m12m7h8m5d4e3i3k2k3m12e10f7b10c2h2g5a10a3c1a11m6b1e1l13l4k8i9g12k13j11e13f1b6a11h3e2e1f11k1d8f1c11b11c10j2a12c12a5i9b5g9l13k1k4j2l5f3g9c12d12j6g4h2i3h2b4l3f2f1i9m1j11d10m2d13e3j12i10g2c10b8d7f9d3l7d,black
1a13c13b13a12c7g4a4b5a6b7a9g6a4c5b1c1b3c2c6h3b13d2a2d2b2e3d5d6c8b8a10a9f7c9c13m6d12h7f10d12d10c10e5h7h6j6i5j7d6l8c8e7b11a12a12b11c11b10b1e11d1g1f2h2g7k12g12i12f13e13f6e6f13i10f8d5f4g4f3h3g3i5i10g4i3j11e3f3e1j1i2l4h3k1m2m4l4k2j9h6k5m4j5k9d9j4d2i1k3m2k3l7m9k8m5g8k9i4m7j8j9l8h10i7i6g8i1l11j12j7l13j8f13h11i11k7e,black
1a13c13b13a12c7g4a4b5a6b7a9g6a4c5b1c1b3c2c6h3b13d2a2d2b2e3d5d6c8b8a10a9f7c9c13m6d12h7f10d12d10c10e5h7h6j6i5j7d6l8c8e7b11a12a12b11c11b10b1e11d1g1f2h2g7k12g12i12f13e13f6e6f13i10f8d5f4g4f3h3g3i5i10g4i3j11e3f3e1j1i2l4h3k1m2m4l4k2j9h6k5m4j5k9d9j4d2i1k3m2k3l7m9k8m5g8k9i4m7j8j9l8h10i7i6g8i1l11j12j7l13j8f13h11i11k7e,black
1a13c13b13a12c7g4a4b5a6b7a9g6a4c5b1c1b3c2c6h3b13d2a2d2b2e3d5d6c8b8a10a9f7c9c13m6d12h7f10d12d10c10e5h7h6j6i5j7d6l8c8e7b11a12a12b11c11b10b1e11d1g1f2h2g7k12g12i12f13e13f6e6f13i10f8d5f4g4f3h3g3i5i10g4i3j11e3f3e1j1i2l4h3k1m2m4l4k2j9h6k5m4j5k9d9j4d2i1k3m2k3l7m9k8m5g8k9i4m7j8j9l8h10i7i6g8i1l11j12j7l13j8f13h11i11k7e,black
1a13c13b13a12c7g4a4b5a6b7a9g6a4c5b1c1b3c2c6h3b13d2a2d2b2e3d5d6c8b8a10a9f7c9c13m6d12h7f10d12d10c10e5h7h6j6i5j7d6l8c8e7b11a12a12b11c11b10b1e11d1g1f2h2g7k12g12i12f13e13f6e6f13i10f8d5f4g4f3h3g3i5i10g4i3j11e3f3e1j1i2l4h3k1m2m4l4k2j9h6k5m4j5k9d9j4d2i1k3m2k3l7m9k8m5g8k9i4m7j8j9l8h10i7i6g8i1l11j12j7l13j8f13h11i11k7e,black
1a13c13b13a12c7g4a4b5a6b7a9g6a4c5b1c1b3c2c6h3b13d2a2d2b2e3d5d6c8b8a10a9f7c9c13m6d12h7f10d12d10c10e5h7h6j6i5j7d6l8c8e7b11a12a12b11c11b10b1e11d1g1f2h2g7k12g12i12f13e13f6e6f13i10f8d5f4g4f3h3g3i5i10g4i3j11e3f3e1j1i2l4h3k1m2m4l4k2j9h6k5m4j5k9d9j4d2i1k3m2k3l7m9k8m5g8k9i4m7j8j9l8h10i7i6g8i1l11j12j7l13j8f13h11i11k7e,black
